"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"0X8517","Site",10,178,5.61797752808989,5.61797752808989,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8625","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8633","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8764","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8786","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8788","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8799","Site",16,178,8.98876404494382,8.98876404494382,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X9142","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X9346","Site",8,178,4.49438202247191,4.49438202247191,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X9360","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X958","Site",16,178,8.98876404494382,8.98876404494382,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X9580","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X9737","Site",0,178,0,0,NA,"Analysis_srs0001",2025-02-01,"AA-AA-000-0000"
"0X8799","Site",16,233,0.0686695278969957,-1.00200396269282,-1,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9346","Site",11,177,0.0621468926553672,-1.00679561604944,-1,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2901","Site",6,123,0.0487804878048781,-1.06727741673314,-1,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X958","Site",9,197,0.0456852791878173,-1.41751343289217,-1,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3989","Site",2,86,0.0232558139534884,-1.25648787153225,-1,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4056","Site",9,30,0.3,1.58920039359683,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X787","Site",17,63,0.26984126984127,1.934803259623,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9858","Site",19,81,0.234567901234568,1.70560100050114,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8227","Site",9,46,0.195652173913043,0.879384244051958,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X5497","Site",8,42,0.19047619047619,0.788689146985723,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1376","Site",11,62,0.17741935483871,0.800123051990827,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7809","Site",15,85,0.176470588235294,0.923397388374241,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1257","Site",10,58,0.172413793103448,0.715251211397222,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6603","Site",28,164,0.170731707317073,1.16959476220437,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1982","Site",16,95,0.168421052631579,0.855536359726389,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2170","Site",37,222,0.166666666666667,1.26763217876518,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8517","Site",34,216,0.157407407407407,1.0410869389857,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X240","Site",10,64,0.15625,0.552455043341514,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9871","Site",7,45,0.155555555555556,0.456082818451293,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4874","Site",9,58,0.155172413793103,0.513299554077409,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3909","Site",14,92,0.152173913043478,0.602239280108143,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X187","Site",6,40,0.15,0.375958560902546,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X5033","Site",17,118,0.144067796610169,0.546619810496719,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X180","Site",18,125,0.144,0.561433735656167,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2421","Site",8,59,0.135593220338983,0.286402130456079,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X456","Site",8,59,0.135593220338983,0.286402130456079,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8633","Site",23,171,0.134502923976608,0.465654453179869,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X759","Site",23,178,0.129213483146067,0.366551958094027,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1910","Site",16,125,0.128,0.286304711677106,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2192","Site",43,337,0.127596439169139,0.458703798205537,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4590","Site",25,197,0.126903553299492,0.335754492931684,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9580","Site",25,197,0.126903553299492,0.335754492931684,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9737","Site",22,176,0.125,0.278514467592409,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7011","Site",23,187,0.122994652406417,0.244909511352389,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X101","Site",6,49,0.122448979591837,0.119492118162457,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4811","Site",6,50,0.12,0.0940715621282006,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8631","Site",5,42,0.119047619047619,0.0767251576478727,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9360","Site",22,187,0.117647058823529,0.132438496194645,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8625","Site",29,253,0.114624505928854,0.0801044123599566,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3090","Site",15,131,0.114503816793893,0.0555165007820408,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1321","Site",5,45,0.111111111111111,-0.00246555484714185,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4485","Site",24,218,0.110091743119266,-0.0285750934679432,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X5895","Site",22,201,0.109452736318408,-0.0413719662130889,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7983","Site",17,157,0.10828025477707,-0.0591596141536325,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6818","Site",4,37,0.108108108108108,-0.0303299671849328,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X5384","Site",24,227,0.105726872246696,-0.13030429031714,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2839","Site",5,48,0.104166666666667,-0.0765443396472101,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6405","Site",23,221,0.104072398190045,-0.166399035145899,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4959","Site",18,175,0.102857142857143,-0.172797920161638,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3289","Site",12,118,0.101694915254237,-0.161310356069199,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8786","Site",15,155,0.0967741935483871,-0.279101606404679,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4869","Site",6,62,0.0967741935483871,-0.176519354970125,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2532","Site",17,178,0.0955056179775281,-0.325123979678849,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X213","Site",38,403,0.0942928039702233,-0.526651951465833,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8953","Site",8,85,0.0941176470588235,-0.244352933062721,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2323","Site",16,178,0.0898876404494382,-0.440403302640995,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9142","Site",36,402,0.0895522388059701,-0.672183721561079,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8351","Site",19,213,0.0892018779342723,-0.497152649052759,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8788","Site",14,158,0.0886075949367089,-0.439671119384758,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4323","Site",36,423,0.0851063829787234,-0.830150184097271,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7845","Site",5,60,0.0833333333333333,-0.333775760959794,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4264","Site",12,145,0.0827586206896552,-0.529519293773801,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4005","Site",8,100,0.08,-0.482169921205026,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4629","Site",14,181,0.0773480662983425,-0.70356687394652,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4541","Site",5,66,0.0757575757575758,-0.44472543581671,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8091","Site",8,111,0.0720720720720721,-0.636461877270871,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4486","Site",4,56,0.0714285714285714,-0.459475553686805,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4440","Site",3,43,0.0697674418604651,-0.419380001994715,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6900","Site",9,131,0.0687022900763359,-0.750747038971147,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1750","Site",8,124,0.0645161290322581,-0.802108440825253,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8764","Site",3,57,0.0526315789473684,-0.681826426232804,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8354","Site",3,61,0.0491803278688525,-0.746802036084104,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6304","Site",3,74,0.0405405405405405,-0.936847855457848,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6502","Site",1,41,0.024390243902439,-0.856390960841498,0,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X4028","Site",4,1,4,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1581","Site",5,5,1,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7619","Site",6,11,0.545454545454545,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X8303","Site",2,6,0.333333333333333,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7514","Site",8,26,0.307692307692308,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2370","Site",6,25,0.24,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6228","Site",6,27,0.222222222222222,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3547","Site",3,16,0.1875,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6605","Site",4,27,0.148148148148148,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2674","Site",3,21,0.142857142857143,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3848","Site",2,18,0.111111111111111,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9568","Site",2,20,0.1,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X1268","Site",2,25,0.08,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6665","Site",1,16,0.0625,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X3973","Site",1,18,0.0555555555555556,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2970","Site",1,22,0.0454545454545455,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X7815","Site",1,23,0.0434782608695652,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X6369","Site",0,28,0,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X2950","Site",0,20,0,NA,NA,"Analysis_kri0001",2025-03-01,"AA-AA-000-0000"
"0X9858","Site",14,81,0.172839506172839,2.94657213477398,1,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X958","Site",2,197,0.0101522842639594,-1.86902260087422,-1,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3989","Site",0,86,0,-1.50142616426785,-1,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6502","Site",0,41,0,-1.03668468438817,-1,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4056","Site",4,30,0.133333333333333,1.18065397336422,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X787","Site",7,63,0.111111111111111,1.21159766069325,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1982","Site",10,95,0.105263157894737,1.32645780212996,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X180","Site",13,125,0.104,1.48157127349034,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1376","Site",6,62,0.0967741935483871,0.882360319999394,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X240","Site",6,64,0.09375,0.82798827666055,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8227","Site",4,46,0.0869565217391304,0.571523502246263,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3909","Site",8,92,0.0869565217391304,0.808256288091634,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1257","Site",5,58,0.0862068965517241,0.625593054300287,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4874","Site",5,58,0.0862068965517241,0.625593054300287,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2421","Site",5,59,0.0847457627118644,0.599190792907333,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X5033","Site",10,118,0.0847457627118644,0.847383745778639,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2839","Site",4,48,0.0833333333333333,0.512752725802749,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8517","Site",18,216,0.0833333333333333,1.08771278846103,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X101","Site",4,49,0.0816326530612245,0.484364592026568,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2170","Site",17,222,0.0765765765765766,0.817715133889297,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X187","Site",3,40,0.075,0.318872937000287,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9360","Site",14,187,0.0748663101604278,0.684283551087282,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X5497","Site",3,42,0.0714285714285714,0.261223788281804,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4590","Site",14,197,0.0710659898477157,0.551338695633832,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7809","Site",6,85,0.0705882352941176,0.349685859220181,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7011","Site",13,187,0.0695187165775401,0.477264047255044,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3289","Site",8,118,0.0677966101694915,0.326163761679439,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X759","Site",12,178,0.0674157303370786,0.386208575567671,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6603","Site",11,164,0.0670731707317073,0.358290502031927,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7983","Site",10,157,0.0636942675159236,0.23070526517523,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8625","Site",16,253,0.0632411067193676,0.272459936803631,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9580","Site",12,197,0.0609137055837563,0.147945146215824,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4811","Site",3,50,0.06,0.056243281816246,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4485","Site",13,218,0.0596330275229358,0.102100534701896,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6405","Site",13,221,0.0588235294117647,0.068732864446992,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1910","Site",7,125,0.056,-0.0376754574325384,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6818","Site",2,37,0.0540540540540541,-0.054006837261153,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3090","Site",7,131,0.0534351145038168,-0.121675705384757,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6900","Site",7,131,0.0534351145038168,-0.121675705384757,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2192","Site",18,337,0.0534124629080119,-0.196333757417113,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X5384","Site",12,227,0.052863436123348,-0.184553532220127,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X456","Site",3,59,0.0508474576271186,-0.137925577585644,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7845","Site",3,60,0.05,-0.157672948948189,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1750","Site",6,124,0.0483870967741935,-0.277514493118479,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4869","Site",3,62,0.0483870967741935,-0.196232379961624,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4264","Site",7,145,0.0482758620689655,-0.303886942599911,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8631","Site",2,42,0.0476190476190476,-0.175601147198754,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9142","Site",19,402,0.0472636815920398,-0.563440709783153,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X213","Site",19,403,0.0471464019851117,-0.570806177879742,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8953","Site",4,85,0.0470588235294118,-0.264433233227794,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8351","Site",10,213,0.0469483568075117,-0.42316133392893,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8633","Site",8,171,0.0467836257309941,-0.385251024151202,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4440","Site",2,43,0.0465116279069767,-0.198237229914351,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9737","Site",8,176,0.0454545454545455,-0.440758749586454,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4541","Site",3,66,0.0454545454545455,-0.269908509038489,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8786","Site",7,155,0.0451612903225806,-0.423964288994073,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2323","Site",8,178,0.0449438202247191,-0.46254585981351,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2532","Site",8,178,0.0449438202247191,-0.46254585981351,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X5895","Site",9,201,0.0447761194029851,-0.498252624825119,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1321","Site",2,45,0.0444444444444444,-0.242052024481716,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9871","Site",2,45,0.0444444444444444,-0.242052024481716,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6304","Site",3,74,0.0405405405405405,-0.405468354347809,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4323","Site",17,423,0.0401891252955083,-0.989879277450476,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4959","Site",7,175,0.04,-0.643777193764002,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4005","Site",4,100,0.04,-0.48664981555274,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9346","Site",7,177,0.0395480225988701,-0.66446844296982,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8799","Site",9,233,0.0386266094420601,-0.802186430189594,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8788","Site",6,158,0.0379746835443038,-0.683779163494792,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4486","Site",2,56,0.0357142857142857,-0.454967733298856,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4629","Site",6,181,0.0331491712707182,-0.915644628453837,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8354","Site",2,61,0.0327868852459016,-0.539570650135424,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2901","Site",4,123,0.032520325203252,-0.774558194978811,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8091","Site",3,111,0.027027027027027,-0.899647988905712,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8764","Site",1,57,0.0175438596491228,-0.847372071458536,0,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X4028","Site",1,1,1,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1581","Site",3,5,0.6,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7619","Site",5,11,0.454545454545455,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X8303","Site",2,6,0.333333333333333,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7514","Site",6,26,0.230769230769231,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2370","Site",5,25,0.2,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3547","Site",3,16,0.1875,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3848","Site",2,18,0.111111111111111,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6228","Site",2,27,0.0740740740740741,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6605","Site",2,27,0.0740740740740741,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6665","Site",1,16,0.0625,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X3973","Site",1,18,0.0555555555555556,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9568","Site",1,20,0.05,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X1268","Site",1,25,0.04,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X6369","Site",0,28,0,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X7815","Site",0,23,0,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2970","Site",0,22,0,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2674","Site",0,21,0,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X2950","Site",0,20,0,NA,NA,"Analysis_kri0002",2025-03-01,"AA-AA-000-0000"
"0X9346","Site",18,177,0.101694915254237,2.92426489347977,1,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X4959","Site",17,175,0.0971428571428571,2.61792724590891,1,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X8227","Site",5,46,0.108695652173913,1.71924446021451,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X9858","Site",8,81,0.0987654320987654,1.85134078464661,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X1376","Site",6,62,0.0967741935483871,1.54427159412038,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X8631","Site",4,42,0.0952380952380952,1.2231165501313,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X1750","Site",11,124,0.0887096774193548,1.75179933379415,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X456","Site",5,59,0.0847457627118644,1.06185587804511,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X7845","Site",5,60,0.0833333333333333,1.01817051272633,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X3989","Site",7,86,0.0813953488372093,1.13249117029691,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X787","Site",5,63,0.0793650793650794,0.891750508071972,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X3289","Site",9,118,0.076271186440678,1.05871033239887,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X6502","Site",3,41,0.0731707317073171,0.528531757808118,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X5497","Site",3,42,0.0714285714285714,0.480608586256341,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X4486","Site",4,56,0.0714285714285714,0.554958993299888,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X7809","Site",6,85,0.0705882352941176,0.646435883443099,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X8953","Site",6,85,0.0705882352941176,0.646435883443099,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X5895","Site",14,201,0.0696517412935323,0.930173860684812,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X8517","Site",15,216,0.0694444444444444,0.949597010532949,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X2421","Site",4,59,0.0677966101694915,0.4353866326579,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X2532","Site",12,178,0.0674157303370786,0.731786500972591,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X4629","Site",12,181,0.0662983425414365,0.665589062110831,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X958","Site",13,197,0.065989847715736,0.673548838676792,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X4869","Site",4,62,0.0645161290322581,0.322021970454536,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X213","Site",26,403,0.0645161290322581,0.820998155576638,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X180","Site",8,125,0.064,0.429472826991429,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X1910","Site",8,125,0.064,0.429472826991429,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X240","Site",4,64,0.0625,0.249561720440873,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
"0X4264","Site",9,145,0.0620689655172414,0.350664196223154,0,"Analysis_kri0003",2025-03-01,"AA-AA-000-0000"
